"id","num_wave_voted","num_bi_switch","bi_switch_ratio","bi_ifswitch"
65157,2,0,0,0
65158,3,0,0,0
65159,3,0,0,0
65160,2,0,0,0
65161,3,0,0,0
65162,2,0,0,0
65163,3,0,0,0
65164,2,0,0,0
65165,2,0,0,0
65166,3,0,0,0
65167,3,0,0,0
65168,2,0,0,0
65169,3,2,1,1
65170,3,0,0,0
65171,3,0,0,0
65172,3,0,0,0
65173,3,0,0,0
65174,3,0,0,0
65175,3,2,1,1
65176,3,0,0,0
65177,3,0,0,0
65178,1,0,0,0
65179,1,0,0,0
65180,2,0,0,0
65181,3,0,0,0
65182,3,0,0,0
65183,3,0,0,0
65184,1,0,0,0
65185,2,0,0,0
65186,3,0,0,0
65187,3,0,0,0
65188,1,0,0,0
65189,3,0,0,0
65190,3,0,0,0
65191,3,0,0,0
65192,1,0,0,0
65193,2,0,0,0
65194,2,0,0,0
65195,3,0,0,0
65196,3,0,0,0
65197,2,0,0,0
65198,3,0,0,0
65199,3,0,0,0
65200,3,0,0,0
65201,3,0,0,0
65202,2,0,0,0
65203,3,0,0,0
65204,3,0,0,0
65205,1,0,0,0
65206,2,0,0,0
65207,3,0,0,0
65208,3,0,0,0
65209,1,0,0,0
65210,3,0,0,0
65211,3,0,0,0
65212,3,0,0,0
65213,1,0,0,0
65214,1,0,0,0
65215,2,0,0,0
65216,1,0,0,0
65217,2,0,0,0
65218,3,0,0,0
65219,3,2,1,1
65220,2,0,0,0
65221,1,0,0,0
65222,3,0,0,0
65223,3,0,0,0
65224,3,0,0,0
65225,2,0,0,0
65226,3,0,0,0
65227,2,0,0,0
65228,3,0,0,0
65229,3,0,0,0
65230,1,0,0,0
65231,2,0,0,0
65232,3,0,0,0
65233,3,0,0,0
65234,3,0,0,0
65235,3,0,0,0
65236,3,0,0,0
65237,3,0,0,0
65238,2,0,0,0
65239,3,0,0,0
65240,3,0,0,0
65241,3,0,0,0
65242,2,0,0,0
65243,1,0,0,0
65244,2,0,0,0
65245,2,0,0,0
65246,2,0,0,0
65247,3,0,0,0
65248,3,0,0,0
65249,3,0,0,0
65250,2,0,0,0
65251,3,0,0,0
65252,2,0,0,0
65253,2,0,0,0
65254,2,0,0,0
65255,3,0,0,0
65256,3,0,0,0
65257,3,0,0,0
65258,3,0,0,0
65259,3,0,0,0
65260,3,0,0,0
65261,3,0,0,0
65262,3,0,0,0
65263,3,0,0,0
65264,3,0,0,0
65265,3,0,0,0
65266,3,0,0,0
65267,3,0,0,0
65268,1,0,0,0
65269,1,0,0,0
65270,3,0,0,0
65271,2,0,0,0
65272,3,0,0,0
65273,1,0,0,0
65274,2,0,0,0
65275,3,0,0,0
65276,2,1,1,1
65277,1,0,0,0
65278,3,0,0,0
65279,3,0,0,0
65280,3,0,0,0
65281,3,0,0,0
65282,3,0,0,0
65283,3,0,0,0
65284,3,0,0,0
65285,3,0,0,0
65286,1,0,0,0
65287,2,0,0,0
65288,2,0,0,0
65289,3,0,0,0
65290,3,0,0,0
65291,1,0,0,0
65292,2,0,0,0
65293,1,0,0,0
65294,2,0,0,0
65295,2,0,0,0
65296,1,0,0,0
65297,2,0,0,0
65298,3,0,0,0
65299,3,0,0,0
65300,3,0,0,0
65301,1,0,0,0
65302,2,0,0,0
65303,3,0,0,0
65304,3,0,0,0
65305,3,0,0,0
65306,3,0,0,0
65307,2,0,0,0
65308,3,0,0,0
65309,2,0,0,0
65310,3,0,0,0
65311,3,0,0,0
65312,2,0,0,0
65313,3,0,0,0
65314,3,0,0,0
65315,3,0,0,0
65316,3,0,0,0
65317,1,0,0,0
65318,3,0,0,0
65319,3,0,0,0
65320,3,0,0,0
65321,3,0,0,0
65322,3,0,0,0
65323,2,0,0,0
65324,1,0,0,0
65325,3,0,0,0
65326,3,0,0,0
65327,1,0,0,0
65328,1,0,0,0
65329,3,0,0,0
65330,3,0,0,0
65331,2,0,0,0
65332,3,1,0.5,1
65333,3,0,0,0
65334,3,0,0,0
65335,3,0,0,0
65336,3,1,0.5,1
65337,3,0,0,0
65338,3,0,0,0
65339,1,0,0,0
65340,3,0,0,0
65341,1,0,0,0
65342,1,0,0,0
65343,1,0,0,0
65344,2,0,0,0
65345,3,0,0,0
65346,3,0,0,0
65347,3,0,0,0
65348,3,0,0,0
65349,3,0,0,0
65350,3,0,0,0
65351,3,0,0,0
65352,2,0,0,0
65353,2,0,0,0
65354,3,0,0,0
65355,3,0,0,0
65356,3,0,0,0
65357,3,0,0,0
65358,1,0,0,0
65359,2,0,0,0
65360,2,0,0,0
65361,3,0,0,0
65362,3,0,0,0
65363,2,0,0,0
65364,3,0,0,0
65365,3,0,0,0
65366,2,0,0,0
65367,1,0,0,0
65368,2,0,0,0
65369,3,2,1,1
65370,2,0,0,0
65371,2,0,0,0
65372,3,0,0,0
65373,1,0,0,0
65374,2,0,0,0
65375,1,0,0,0
65376,2,0,0,0
65377,1,0,0,0
65378,2,0,0,0
65379,3,0,0,0
65380,2,0,0,0
65381,2,0,0,0
65382,3,0,0,0
65383,2,1,1,1
65384,3,0,0,0
65385,3,0,0,0
65386,3,0,0,0
65387,3,0,0,0
65388,2,0,0,0
65389,3,0,0,0
65390,3,0,0,0
65391,2,0,0,0
65392,1,0,0,0
65393,3,0,0,0
65394,3,0,0,0
65395,3,0,0,0
65396,2,0,0,0
65397,3,0,0,0
65398,3,0,0,0
65399,2,0,0,0
65400,3,0,0,0
65401,3,0,0,0
65402,2,0,0,0
65403,3,0,0,0
65404,1,0,0,0
65405,3,0,0,0
65406,3,0,0,0
65407,3,1,0.5,1
65408,3,0,0,0
65409,3,0,0,0
65410,3,0,0,0
65411,3,0,0,0
65412,3,0,0,0
65413,3,0,0,0
65414,1,0,0,0
65415,3,0,0,0
65416,3,0,0,0
65417,1,0,0,0
65418,3,0,0,0
65419,3,0,0,0
65420,3,0,0,0
65421,2,0,0,0
65422,2,0,0,0
65423,3,0,0,0
65424,2,0,0,0
65425,3,1,0.5,1
65426,3,0,0,0
65427,3,0,0,0
65428,1,0,0,0
65429,3,0,0,0
65430,3,0,0,0
65431,3,0,0,0
65432,3,0,0,0
65433,2,0,0,0
65434,2,0,0,0
65435,2,0,0,0
65436,2,0,0,0
65437,2,0,0,0
65438,1,0,0,0
65439,3,0,0,0
65440,1,0,0,0
65441,3,0,0,0
65442,3,0,0,0
65443,3,0,0,0
65444,3,0,0,0
65445,3,0,0,0
65446,3,0,0,0
65447,3,0,0,0
65448,3,0,0,0
65449,3,0,0,0
65450,2,0,0,0
65451,3,0,0,0
65452,3,0,0,0
65453,1,0,0,0
65454,3,0,0,0
65455,3,0,0,0
65456,3,0,0,0
65457,2,1,1,1
65458,3,0,0,0
65459,1,0,0,0
65460,1,0,0,0
65461,3,0,0,0
65462,2,0,0,0
65463,3,0,0,0
65464,2,0,0,0
65465,1,0,0,0
65466,3,0,0,0
65467,3,0,0,0
65468,3,0,0,0
65469,3,0,0,0
65470,2,0,0,0
65471,3,0,0,0
65472,3,0,0,0
65473,3,0,0,0
65474,3,0,0,0
65475,1,0,0,0
65476,3,0,0,0
65477,3,0,0,0
65478,3,0,0,0
65479,3,0,0,0
65480,3,0,0,0
65481,1,0,0,0
65482,2,0,0,0
65483,3,0,0,0
65484,3,0,0,0
65485,3,0,0,0
65486,3,0,0,0
65487,3,0,0,0
65488,2,0,0,0
65489,3,0,0,0
65490,3,0,0,0
65491,3,0,0,0
65492,3,0,0,0
65493,3,0,0,0
65494,2,0,0,0
65495,3,0,0,0
65496,1,0,0,0
65497,3,0,0,0
65498,2,0,0,0
65499,3,0,0,0
65500,2,0,0,0
65501,3,0,0,0
65502,3,0,0,0
65503,3,0,0,0
65504,2,0,0,0
65505,2,0,0,0
65506,3,0,0,0
65507,3,0,0,0
65508,1,0,0,0
65509,3,0,0,0
65510,2,0,0,0
65511,2,0,0,0
65512,3,0,0,0
65513,2,0,0,0
65514,1,0,0,0
65515,3,0,0,0
65516,2,0,0,0
65517,2,0,0,0
65518,2,0,0,0
65519,3,0,0,0
65520,1,0,0,0
65521,2,0,0,0
65522,3,0,0,0
65523,3,0,0,0
65524,3,0,0,0
65525,2,0,0,0
65526,3,0,0,0
65527,3,0,0,0
65528,2,0,0,0
65529,3,0,0,0
65530,2,0,0,0
65531,3,1,0.5,1
65532,2,0,0,0
65533,2,0,0,0
65534,2,0,0,0
65535,3,0,0,0
65536,3,1,0.5,1
65537,1,0,0,0
65538,3,0,0,0
65539,3,0,0,0
65540,1,0,0,0
65541,1,0,0,0
65542,3,0,0,0
65543,3,0,0,0
65544,3,0,0,0
65545,2,0,0,0
65546,1,0,0,0
65547,3,0,0,0
65548,2,0,0,0
65549,3,0,0,0
65550,3,0,0,0
65551,3,0,0,0
65552,3,0,0,0
65553,2,0,0,0
65554,3,0,0,0
65555,3,0,0,0
65556,1,0,0,0
65557,3,0,0,0
65558,1,0,0,0
65559,1,0,0,0
65560,1,0,0,0
65561,3,1,0.5,1
65562,1,0,0,0
65563,3,1,0.5,1
65564,3,0,0,0
65565,2,0,0,0
65566,1,0,0,0
65567,3,0,0,0
65568,2,0,0,0
65569,3,0,0,0
65570,3,0,0,0
65571,1,0,0,0
65572,2,0,0,0
65573,2,0,0,0
65574,1,0,0,0
65575,3,0,0,0
65576,3,0,0,0
65577,3,0,0,0
65578,2,0,0,0
65579,2,0,0,0
65580,3,0,0,0
65581,3,0,0,0
65582,3,0,0,0
65583,2,0,0,0
65584,3,0,0,0
65585,1,0,0,0
65586,1,0,0,0
65587,1,0,0,0
65588,1,0,0,0
65589,3,0,0,0
65590,2,0,0,0
65591,3,0,0,0
65592,2,0,0,0
65593,3,0,0,0
65594,2,0,0,0
65595,1,0,0,0
65596,3,0,0,0
65597,2,0,0,0
65598,2,0,0,0
65599,3,0,0,0
65600,2,0,0,0
65601,3,0,0,0
65602,2,0,0,0
65603,2,0,0,0
65604,1,0,0,0
65605,3,0,0,0
65606,3,0,0,0
65607,2,0,0,0
65608,3,0,0,0
65609,2,0,0,0
65610,2,0,0,0
65611,3,0,0,0
65612,3,0,0,0
65613,2,0,0,0
65614,3,0,0,0
65615,3,0,0,0
65616,3,0,0,0
65617,2,0,0,0
65618,1,0,0,0
65619,3,0,0,0
65620,2,0,0,0
65621,2,0,0,0
65622,2,0,0,0
65623,3,0,0,0
65624,1,0,0,0
65625,3,0,0,0
65626,2,0,0,0
65627,2,0,0,0
65628,3,0,0,0
65629,2,0,0,0
65630,3,0,0,0
65631,3,0,0,0
65632,2,0,0,0
65633,3,0,0,0
65634,3,0,0,0
65635,2,0,0,0
65636,3,0,0,0
65637,3,0,0,0
65638,3,0,0,0
65639,3,0,0,0
65640,1,0,0,0
65641,3,0,0,0
65642,3,0,0,0
65643,3,0,0,0
65644,3,0,0,0
65645,3,0,0,0
65646,3,0,0,0
65647,3,0,0,0
65648,3,0,0,0
65649,2,0,0,0
65650,3,0,0,0
65651,3,0,0,0
65652,2,0,0,0
65653,3,0,0,0
65654,1,0,0,0
65655,3,0,0,0
65656,2,0,0,0
65657,3,0,0,0
65658,2,0,0,0
65659,3,0,0,0
65660,1,0,0,0
65661,3,1,0.5,1
65662,3,0,0,0
65663,2,0,0,0
65664,3,0,0,0
65665,3,0,0,0
65666,3,0,0,0
65667,3,0,0,0
65668,2,1,1,1
65669,2,0,0,0
65670,3,0,0,0
65671,1,0,0,0
65672,3,0,0,0
65673,3,0,0,0
65674,3,0,0,0
65675,3,0,0,0
65676,3,0,0,0
65677,3,1,0.5,1
65678,3,0,0,0
65679,3,0,0,0
65680,3,0,0,0
65681,3,0,0,0
65682,3,0,0,0
65683,2,0,0,0
65684,2,0,0,0
65685,3,0,0,0
65686,3,0,0,0
65687,3,0,0,0
65688,1,0,0,0
65689,3,0,0,0
65690,3,0,0,0
65691,3,0,0,0
65692,2,0,0,0
65693,3,0,0,0
65694,3,0,0,0
65695,3,1,0.5,1
65696,3,0,0,0
65697,3,0,0,0
65698,3,0,0,0
65699,3,0,0,0
65700,2,0,0,0
65701,2,0,0,0
65702,1,0,0,0
65703,1,0,0,0
65704,3,0,0,0
65705,2,0,0,0
65706,3,0,0,0
65707,2,0,0,0
65708,1,0,0,0
65709,2,0,0,0
65710,3,0,0,0
65711,2,0,0,0
65712,3,0,0,0
65713,3,0,0,0
65714,1,0,0,0
65715,1,0,0,0
65716,2,0,0,0
65717,3,2,1,1
65718,3,0,0,0
65719,3,0,0,0
65720,3,0,0,0
65721,3,0,0,0
65722,3,0,0,0
65723,1,0,0,0
65724,1,0,0,0
65725,3,0,0,0
65726,2,0,0,0
65727,3,0,0,0
65728,3,1,0.5,1
65729,3,0,0,0
65730,3,0,0,0
65731,3,0,0,0
65732,2,0,0,0
65733,3,0,0,0
65734,1,0,0,0
65735,3,0,0,0
65736,2,0,0,0
65737,3,0,0,0
65738,2,0,0,0
65739,3,0,0,0
65740,1,0,0,0
65741,3,0,0,0
65742,3,0,0,0
65743,1,0,0,0
65744,3,0,0,0
65745,3,0,0,0
65746,3,0,0,0
65747,3,0,0,0
65748,2,0,0,0
65749,2,0,0,0
65750,3,0,0,0
65751,1,0,0,0
65752,2,0,0,0
65753,3,0,0,0
65754,3,0,0,0
65755,3,0,0,0
65756,2,0,0,0
65757,3,0,0,0
65758,3,0,0,0
65759,3,0,0,0
65760,1,0,0,0
65761,3,0,0,0
65762,2,0,0,0
65763,3,0,0,0
65764,3,0,0,0
65765,3,0,0,0
65766,2,0,0,0
65767,2,0,0,0
65768,3,0,0,0
65769,3,0,0,0
65770,2,0,0,0
65771,3,0,0,0
65772,3,0,0,0
65773,3,0,0,0
65774,3,0,0,0
65775,2,0,0,0
65776,3,0,0,0
65777,3,0,0,0
65778,3,1,0.5,1
65779,2,0,0,0
65780,3,0,0,0
65781,3,0,0,0
65782,2,0,0,0
65783,3,0,0,0
65784,1,0,0,0
65785,3,0,0,0
65786,3,0,0,0
65787,3,0,0,0
65788,3,0,0,0
65789,3,0,0,0
65790,3,0,0,0
65791,1,0,0,0
65792,1,0,0,0
65793,1,0,0,0
65794,3,0,0,0
65795,1,0,0,0
65796,2,1,1,1
65797,3,2,1,1
65798,1,0,0,0
65799,3,0,0,0
65800,1,0,0,0
65801,3,0,0,0
65802,2,0,0,0
65803,2,0,0,0
65804,3,0,0,0
65805,2,0,0,0
65806,3,0,0,0
65807,2,0,0,0
65808,1,0,0,0
65809,1,0,0,0
65810,2,0,0,0
65811,3,0,0,0
65812,3,0,0,0
65813,3,0,0,0
65814,3,0,0,0
65815,3,0,0,0
65816,3,0,0,0
65817,2,0,0,0
65818,1,0,0,0
65819,3,0,0,0
65820,3,0,0,0
65821,3,0,0,0
65822,3,0,0,0
65823,3,0,0,0
65824,2,0,0,0
65825,3,0,0,0
65826,1,0,0,0
65827,3,0,0,0
65828,3,0,0,0
65829,1,0,0,0
65830,2,0,0,0
65831,3,0,0,0
65832,3,0,0,0
65833,3,0,0,0
65834,1,0,0,0
65835,2,0,0,0
65836,3,0,0,0
65837,3,0,0,0
65838,2,0,0,0
65839,3,0,0,0
65840,2,0,0,0
65841,3,0,0,0
65842,3,0,0,0
65843,3,0,0,0
65844,3,0,0,0
65845,2,0,0,0
65846,2,0,0,0
65847,3,0,0,0
65848,1,0,0,0
65849,3,0,0,0
65850,3,0,0,0
65851,3,0,0,0
65852,2,0,0,0
65853,3,0,0,0
65854,2,0,0,0
65855,3,0,0,0
65856,3,0,0,0
65857,3,0,0,0
65858,1,0,0,0
65859,3,0,0,0
65860,3,0,0,0
65861,3,0,0,0
65862,1,0,0,0
65863,3,0,0,0
65864,2,0,0,0
65865,2,0,0,0
65866,3,0,0,0
65867,3,0,0,0
65868,1,0,0,0
65869,3,0,0,0
65870,3,0,0,0
65871,1,0,0,0
65872,3,0,0,0
65873,1,0,0,0
65874,3,0,0,0
65875,3,0,0,0
65876,3,0,0,0
65877,3,0,0,0
65878,2,0,0,0
65879,3,0,0,0
65880,3,0,0,0
65881,2,0,0,0
65882,1,0,0,0
65883,3,0,0,0
65884,3,0,0,0
65885,3,0,0,0
65886,3,0,0,0
65887,3,0,0,0
65888,2,0,0,0
65889,3,0,0,0
65890,3,0,0,0
65891,3,0,0,0
65892,3,0,0,0
65893,3,0,0,0
65894,3,0,0,0
65895,3,0,0,0
65896,3,0,0,0
65897,3,0,0,0
65898,2,0,0,0
65899,2,0,0,0
65900,3,0,0,0
65901,1,0,0,0
65902,2,1,1,1
65903,3,0,0,0
65904,3,0,0,0
65905,2,0,0,0
65906,3,0,0,0
65907,3,0,0,0
65908,1,0,0,0
65909,3,0,0,0
65910,3,0,0,0
65911,3,0,0,0
65912,3,0,0,0
65913,3,1,0.5,1
65914,3,0,0,0
65915,3,0,0,0
65916,3,0,0,0
65917,3,0,0,0
65918,3,0,0,0
65919,3,0,0,0
65920,3,0,0,0
65921,3,0,0,0
65922,3,0,0,0
65923,3,0,0,0
65924,3,0,0,0
65925,3,1,0.5,1
65926,3,0,0,0
65927,3,0,0,0
65928,3,0,0,0
65929,3,0,0,0
65930,2,0,0,0
65931,3,0,0,0
65932,3,0,0,0
65933,2,0,0,0
65934,3,0,0,0
65935,3,0,0,0
65936,2,0,0,0
65937,1,0,0,0
65938,2,0,0,0
65939,3,1,0.5,1
65940,3,0,0,0
65941,3,0,0,0
65942,1,0,0,0
65943,2,0,0,0
65944,1,0,0,0
65945,3,0,0,0
65946,3,0,0,0
65947,2,0,0,0
65948,3,0,0,0
65949,2,0,0,0
65950,3,0,0,0
65951,3,0,0,0
65952,3,0,0,0
65953,3,0,0,0
65954,3,0,0,0
65955,3,0,0,0
65956,1,0,0,0
65957,3,0,0,0
65958,3,0,0,0
65959,2,0,0,0
65960,2,0,0,0
65961,2,0,0,0
65962,2,0,0,0
65963,2,0,0,0
65964,3,0,0,0
65965,3,0,0,0
65966,3,0,0,0
65967,3,0,0,0
65968,3,0,0,0
65969,2,0,0,0
65970,1,0,0,0
65971,2,0,0,0
65972,2,0,0,0
65973,2,0,0,0
65974,3,1,0.5,1
65975,3,0,0,0
65976,2,0,0,0
65977,2,0,0,0
65978,3,0,0,0
65979,3,0,0,0
65980,3,0,0,0
65981,3,0,0,0
65982,2,0,0,0
65983,2,0,0,0
65984,3,0,0,0
65985,3,0,0,0
65986,2,0,0,0
65987,3,0,0,0
65988,3,0,0,0
65989,3,0,0,0
65990,1,0,0,0
65991,2,0,0,0
65992,3,0,0,0
65993,3,0,0,0
65994,3,0,0,0
65995,2,0,0,0
65996,2,0,0,0
65997,1,0,0,0
65998,1,0,0,0
65999,2,0,0,0
66000,1,0,0,0
66001,3,1,0.5,1
66002,3,0,0,0
66003,2,0,0,0
66004,3,0,0,0
66005,3,0,0,0
66006,1,0,0,0
66007,2,0,0,0
66008,3,0,0,0
66009,2,0,0,0
66010,2,0,0,0
66011,2,0,0,0
66012,3,0,0,0
66013,3,1,0.5,1
66014,2,0,0,0
66015,3,0,0,0
66016,3,0,0,0
66017,2,0,0,0
66018,2,0,0,0
66019,3,0,0,0
66020,2,0,0,0
66021,3,0,0,0
66022,1,0,0,0
66023,3,0,0,0
66024,3,0,0,0
66025,1,0,0,0
66026,3,0,0,0
66027,1,0,0,0
66028,3,0,0,0
66029,3,0,0,0
66030,3,0,0,0
66031,3,0,0,0
66032,3,0,0,0
66033,3,0,0,0
66034,1,0,0,0
66035,1,0,0,0
66036,2,0,0,0
66037,2,0,0,0
66038,3,0,0,0
66039,1,0,0,0
66040,2,0,0,0
66041,1,0,0,0
66042,2,0,0,0
66043,1,0,0,0
66044,3,0,0,0
66045,3,0,0,0
66046,3,0,0,0
66047,3,0,0,0
66048,3,0,0,0
66049,1,0,0,0
66050,1,0,0,0
66051,1,0,0,0
66052,3,0,0,0
66053,3,0,0,0
66054,1,0,0,0
66055,3,0,0,0
66056,3,0,0,0
66057,3,0,0,0
66058,2,0,0,0
66059,3,0,0,0
66060,2,0,0,0
66061,2,0,0,0
66062,3,0,0,0
66063,3,0,0,0
66064,1,0,0,0
66065,1,0,0,0
66066,1,0,0,0
66067,3,0,0,0
66068,3,0,0,0
66069,3,0,0,0
66070,2,0,0,0
66071,1,0,0,0
66072,3,1,0.5,1
66073,3,0,0,0
66074,2,0,0,0
66075,2,0,0,0
66076,3,0,0,0
66077,1,0,0,0
66078,2,0,0,0
66079,3,0,0,0
66080,1,0,0,0
66081,3,0,0,0
66082,2,0,0,0
66083,2,0,0,0
66084,3,0,0,0
66085,2,0,0,0
66086,3,0,0,0
66087,3,0,0,0
66088,1,0,0,0
66089,3,0,0,0
66090,2,0,0,0
66091,3,0,0,0
66092,1,0,0,0
66093,2,0,0,0
66094,3,0,0,0
66095,2,0,0,0
66096,1,0,0,0
66097,3,0,0,0
66098,2,0,0,0
66099,1,0,0,0
66100,3,0,0,0
66101,3,1,0.5,1
66102,3,0,0,0
66103,2,0,0,0
66104,3,0,0,0
66105,1,0,0,0
66106,3,0,0,0
66107,2,0,0,0
66108,3,0,0,0
66109,3,0,0,0
66110,2,0,0,0
66111,3,0,0,0
66112,3,0,0,0
66113,2,0,0,0
66114,3,0,0,0
66115,3,0,0,0
66116,1,0,0,0
66117,1,0,0,0
66118,3,0,0,0
66119,2,0,0,0
66120,2,0,0,0
66121,3,0,0,0
66122,2,0,0,0
66123,3,0,0,0
66124,1,0,0,0
66125,3,0,0,0
66126,3,0,0,0
66127,3,0,0,0
66128,3,0,0,0
66129,3,0,0,0
66130,3,0,0,0
66131,3,0,0,0
66132,3,0,0,0
66133,3,0,0,0
66134,2,0,0,0
66135,3,0,0,0
66136,2,0,0,0
66137,3,0,0,0
66138,3,0,0,0
66139,3,0,0,0
66140,3,0,0,0
66141,3,0,0,0
66142,3,0,0,0
66143,3,0,0,0
66144,3,0,0,0
66145,3,0,0,0
66146,2,0,0,0
66147,3,0,0,0
66148,1,0,0,0
66149,3,0,0,0
66150,3,0,0,0
66151,3,0,0,0
66152,3,0,0,0
66153,2,0,0,0
66154,3,0,0,0
66155,3,0,0,0
66156,3,0,0,0
66157,3,0,0,0
66158,3,0,0,0
66159,3,0,0,0
66160,3,0,0,0
66161,3,0,0,0
66162,1,0,0,0
66163,2,0,0,0
66164,3,0,0,0
66165,3,0,0,0
66166,3,0,0,0
66167,3,0,0,0
66168,1,0,0,0
66169,3,0,0,0
66170,2,0,0,0
66171,3,0,0,0
66172,2,0,0,0
66173,1,0,0,0
66174,2,1,1,1
66175,2,0,0,0
66176,2,0,0,0
66177,2,0,0,0
66178,1,0,0,0
66179,1,0,0,0
66180,3,0,0,0
66181,3,0,0,0
66182,3,0,0,0
66183,1,0,0,0
66184,2,0,0,0
66185,3,0,0,0
66186,3,0,0,0
66187,1,0,0,0
66188,3,0,0,0
66189,1,0,0,0
66190,3,0,0,0
66191,3,0,0,0
66192,3,0,0,0
66193,3,0,0,0
66194,3,0,0,0
66195,3,0,0,0
66196,3,0,0,0
66197,3,0,0,0
66198,2,1,1,1
66199,3,0,0,0
66200,2,0,0,0
66201,3,0,0,0
66202,3,1,0.5,1
66203,3,0,0,0
66204,2,0,0,0
66205,3,0,0,0
66206,3,0,0,0
66207,3,2,1,1
66208,3,0,0,0
66209,3,1,0.5,1
66210,3,0,0,0
66211,3,0,0,0
66212,3,0,0,0
66213,2,0,0,0
66214,2,0,0,0
66215,3,0,0,0
66216,3,0,0,0
66217,2,0,0,0
66218,2,0,0,0
66219,2,0,0,0
66220,3,0,0,0
66221,2,0,0,0
66222,3,0,0,0
66223,3,0,0,0
66224,3,0,0,0
66225,3,0,0,0
66226,2,0,0,0
66227,1,0,0,0
66228,3,0,0,0
66229,3,0,0,0
66230,3,1,0.5,1
66231,3,0,0,0
66232,1,0,0,0
66233,3,0,0,0
66234,3,0,0,0
66235,3,0,0,0
66236,3,0,0,0
66237,3,0,0,0
66238,3,0,0,0
66239,3,0,0,0
66240,2,0,0,0
66241,1,0,0,0
66242,3,0,0,0
66243,3,0,0,0
66244,3,0,0,0
66245,3,0,0,0
66246,2,0,0,0
66247,3,0,0,0
66248,1,0,0,0
66249,3,0,0,0
66250,3,0,0,0
66251,1,0,0,0
66252,3,0,0,0
66253,2,0,0,0
66254,3,0,0,0
66255,3,0,0,0
66256,2,0,0,0
66257,3,0,0,0
66258,3,0,0,0
66259,3,0,0,0
66260,2,0,0,0
66261,3,0,0,0
66262,3,0,0,0
66263,3,0,0,0
66264,3,0,0,0
66265,3,0,0,0
66266,3,0,0,0
66267,3,0,0,0
66268,2,0,0,0
66269,3,0,0,0
66270,2,0,0,0
66271,3,0,0,0
66272,2,0,0,0
66273,3,0,0,0
66274,2,0,0,0
66275,2,0,0,0
66276,3,0,0,0
66277,3,0,0,0
66278,2,0,0,0
66279,2,0,0,0
66280,1,0,0,0
66281,1,0,0,0
66282,1,0,0,0
66283,2,0,0,0
66284,3,1,0.5,1
66285,1,0,0,0
66286,3,0,0,0
66287,3,0,0,0
66288,3,0,0,0
66289,3,0,0,0
66290,3,0,0,0
66291,3,0,0,0
66292,2,0,0,0
66293,3,1,0.5,1
66294,3,0,0,0
66295,3,0,0,0
66296,1,0,0,0
66297,1,0,0,0
66298,3,0,0,0
66299,3,0,0,0
66300,1,0,0,0
66301,3,0,0,0
66302,3,0,0,0
66303,1,0,0,0
66304,2,0,0,0
66305,3,0,0,0
66306,3,0,0,0
66307,3,0,0,0
66308,3,0,0,0
66309,2,0,0,0
66310,3,0,0,0
66311,3,0,0,0
66312,1,0,0,0
66313,2,0,0,0
66314,1,0,0,0
66315,3,0,0,0
66316,2,0,0,0
66317,3,0,0,0
66318,3,0,0,0
66319,3,0,0,0
66320,1,0,0,0
66321,3,0,0,0
66322,3,0,0,0
66323,2,0,0,0
66324,1,0,0,0
66325,3,0,0,0
66326,3,0,0,0
66327,2,0,0,0
66328,1,0,0,0
66329,3,0,0,0
66330,3,0,0,0
66331,1,0,0,0
66332,3,0,0,0
66333,2,0,0,0
66334,3,0,0,0
66335,3,0,0,0
66336,3,0,0,0
66337,1,0,0,0
66338,3,0,0,0
66339,3,0,0,0
66340,3,0,0,0
66341,3,0,0,0
66342,3,0,0,0
66343,3,0,0,0
66344,2,0,0,0
66345,2,0,0,0
66346,3,0,0,0
66347,3,0,0,0
66348,1,0,0,0
66349,3,0,0,0
66350,3,0,0,0
66351,3,0,0,0
66352,3,0,0,0
66353,2,0,0,0
66354,1,0,0,0
66355,2,0,0,0
66356,3,0,0,0
66357,3,0,0,0
66358,3,0,0,0
66359,2,0,0,0
66360,3,0,0,0
66361,1,0,0,0
66362,3,1,0.5,1
66363,3,0,0,0
66364,3,0,0,0
66365,3,0,0,0
66366,3,0,0,0
66367,3,0,0,0
66368,3,0,0,0
66369,2,0,0,0
66370,3,0,0,0
66371,3,0,0,0
66372,3,0,0,0
66373,3,0,0,0
66374,3,0,0,0
66375,3,0,0,0
66376,3,0,0,0
66377,3,0,0,0
66378,3,0,0,0
66379,3,0,0,0
66380,3,0,0,0
66381,2,0,0,0
66382,2,1,1,1
66383,2,0,0,0
66384,2,0,0,0
66385,1,0,0,0
66386,1,0,0,0
66387,3,2,1,1
66388,1,0,0,0
66389,3,0,0,0
66390,2,0,0,0
66391,3,0,0,0
66392,3,1,0.5,1
66393,3,0,0,0
66394,3,0,0,0
66395,2,0,0,0
66396,2,0,0,0
66397,3,0,0,0
66398,1,0,0,0
66399,3,0,0,0
66400,2,0,0,0
66401,1,0,0,0
66402,1,0,0,0
66403,2,0,0,0
66404,1,0,0,0
66405,2,0,0,0
66406,3,0,0,0
66407,2,0,0,0
66408,2,0,0,0
66409,1,0,0,0
66410,3,0,0,0
66411,3,0,0,0
66412,3,0,0,0
66413,3,0,0,0
66414,2,0,0,0
66415,2,0,0,0
66416,2,0,0,0
66417,1,0,0,0
66418,1,0,0,0
66419,3,0,0,0
66420,3,0,0,0
